Day,Hour,Room,Temperature
190,8,6,8.398789
190,9,1,2.370818
190,9,2,5.345328
190,9,3,3.1596906
190,9,4,5.829065
190,9,5,6.5449457
190,9,6,5.2344313
190,10,1,21.605246
190,10,2,21.157299
190,10,3,21.802523
190,10,4,21.107834
190,10,5,23.249567
190,10,6,20.159353
190,11,1,32.728115
190,11,2,33.415535
190,11,3,33.905006
190,11,4,32.804375
190,11,5,32.11468
190,11,6,31.399801
190,12,1,40.043037
190,12,2,37.31055
190,12,3,38.78385
190,12,4,38.897114
190,12,5,37.873207
190,12,6,37.87529
190,13,1,33.730618
190,13,2,32.167164
190,13,3,33.22774
190,13,4,32.888138
190,13,5,33.222687
190,13,6,31.626148
190,14,1,34.86166
190,14,2,33.66302
