Version, 1.3 ,Room Amount, 6 ,Occupant Amount, 16
Start Time, 1-1 ,End Time, 12-32,Number of Steps per Hour, 6
Room Number,0,1,2,3,4,5,6,-1, 
Room ID,S0_Outdoor,S1_PERIMETER_ZN_1,S2_CORE_ZN,S3_ATTIC,S4_PERIMETER_ZN_2,S5_PERIMETER_ZN_3,S6_PERIMETER_ZN_4,Outside building, 
Occupant Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
Occupant ID,S1_PERIMETER_ZN_1_O1,S1_PERIMETER_ZN_1_O2,S1_PERIMETER_ZN_1_O3,S1_PERIMETER_ZN_1_O4,S1_PERIMETER_ZN_1_O5,S4_PERIMETER_ZN_2_O1,S4_PERIMETER_ZN_2_O2,S4_PERIMETER_ZN_2_O3,S5_PERIMETER_ZN_3_O1,S5_PERIMETER_ZN_3_O2,S5_PERIMETER_ZN_3_O3,S5_PERIMETER_ZN_3_O4,S5_PERIMETER_ZN_3_O5,S6_PERIMETER_ZN_4_O1,S6_PERIMETER_ZN_4_O2,S6_PERIMETER_ZN_4_O3,
Step,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
5875, 2/10 19:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5876, 2/10 19:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5877, 2/10 19:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5878, 2/10 19:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5879, 2/10 19:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5880, 2/10 20:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5881, 2/10 20:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5882, 2/10 20:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5883, 2/10 20:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5884, 2/10 20:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5885, 2/10 20:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5886, 2/10 21:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5887, 2/10 21:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5888, 2/10 21:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5889, 2/10 21:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5890, 2/10 21:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5891, 2/10 21:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5892, 2/10 22:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5893, 2/10 22:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5894, 2/10 22:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5895, 2/10 22:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5896, 2/10 22:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5897, 2/10 22:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5898, 2/10 23:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5899, 2/10 23:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5900, 2/10 23:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5901, 2/10 23:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5902, 2/10 23:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5903, 2/10 23:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5904, 2/11 0:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5905, 2/11 0:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5906, 2/11 0:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5907, 2/11 0:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5908, 2/11 0:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5909, 2/11 0:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5910, 2/11 1:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5911, 2/11 1:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5912, 2/11 1:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5913, 2/11 1:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5914, 2/11 1:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5915, 2/11 1:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5916, 2/11 2:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5917, 2/11 2:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5918, 2/11 2:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5919, 2/11 2:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5920, 2/11 2:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5921, 2/11 2:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5922, 2/11 3:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5923, 2/11 3:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5924, 2/11 3:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5925, 2/11 3:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5926, 2/11 3:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5927, 2/11 3:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5928, 2/11 4:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5929, 2/11 4:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5930, 2/11 4:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5931, 2/11 4:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5932, 2/11 4:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5933, 2/11 4:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5934, 2/11 5:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5935, 2/11 5:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5936, 2/11 5:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5937, 2/11 5:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5938, 2/11 5:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5939, 2/11 5:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5940, 2/11 6:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5941, 2/11 6:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5942, 2/11 6:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5943, 2/11 6:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5944, 2/11 6:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5945, 2/11 6:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5946, 2/11 7:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5947, 2/11 7:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5948, 2/11 7:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5949, 2/11 7:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5950, 2/11 7:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5951, 2/11 7:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5952, 2/11 8:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5953, 2/11 8:10:00, -1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
5954, 2/11 8:20:00, -1,-1,-1,1,0,4,-1,4,-1,-1,-1,-1,5,6,6,-1,
5955, 2/11 8:30:00, -1,-1,-1,1,1,0,-1,4,5,-1,5,5,5,6,6,-1,
5956, 2/11 8:40:00, 1,-1,-1,1,1,4,-1,4,0,5,1,3,5,6,6,6,
5957, 2/11 8:50:00, 1,-1,1,1,1,4,4,4,0,0,1,5,5,4,6,6,
5958, 2/11 9:0:00, 1,-1,1,1,1,4,4,4,0,0,3,5,5,6,6,6,
5959, 2/11 9:10:00, 1,-1,1,1,1,0,4,4,0,5,5,1,5,6,4,6,
5960, 2/11 9:20:00, 1,-1,1,1,1,4,4,4,0,5,5,5,5,6,1,6,
5961, 2/11 9:30:00, 1,-1,1,1,4,4,4,4,0,5,5,5,5,6,6,6,
5962, 2/11 9:40:00, 1,1,1,0,5,4,4,0,0,5,5,5,3,6,6,6,
5963, 2/11 9:50:00, 1,1,1,5,3,4,4,4,0,5,5,5,5,6,6,3,
5964, 2/11 10:0:00, 1,1,1,5,4,0,4,0,0,5,5,5,5,3,6,6,
5965, 2/11 10:10:00, 1,1,0,0,5,4,4,0,5,0,4,5,5,6,6,6,
5966, 2/11 10:20:00, 1,1,0,0,0,4,4,0,5,0,6,5,5,6,1,6,
5967, 2/11 10:30:00, 1,1,1,1,4,4,4,0,5,5,6,5,5,4,6,6,
5968, 2/11 10:40:00, 1,1,1,0,3,4,4,4,5,5,3,5,5,6,6,6,
5969, 2/11 10:50:00, 1,3,1,1,5,4,4,4,5,5,6,5,5,6,6,6,
5970, 2/11 11:0:00, 1,1,1,5,5,4,0,4,5,5,1,5,5,6,6,6,
5971, 2/11 11:10:00, 1,1,1,3,5,4,0,0,5,5,6,5,5,6,3,6,
5972, 2/11 11:20:00, 1,3,1,1,5,1,0,0,5,5,1,5,5,3,6,6,
5973, 2/11 11:30:00, 1,1,1,1,0,0,4,6,-1,0,0,6,5,6,6,6,
5974, 2/11 11:40:00, 3,1,0,0,1,4,4,3,-1,0,5,4,5,6,6,6,
5975, 2/11 11:50:00, 1,1,-1,0,-1,-1,4,0,-1,0,-1,5,5,-1,6,0,
5976, 2/11 12:0:00, 1,-1,-1,6,-1,-1,-1,4,-1,5,-1,5,5,-1,6,6,
5977, 2/11 12:10:00, 1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,6,6,
5978, 2/11 12:20:00, 3,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,6,6,
5979, 2/11 12:30:00, -1,-1,1,-1,1,4,-1,-1,0,-1,5,-1,-1,6,-1,6,
5980, 2/11 12:40:00, -1,1,1,-1,1,4,4,-1,0,-1,5,-1,-1,3,-1,6,
5981, 2/11 12:50:00, -1,0,1,1,1,0,4,-1,5,-1,0,-1,5,0,-1,-1,
5982, 2/11 13:0:00, -1,0,4,1,1,0,4,4,5,5,5,-1,5,0,-1,-1,
5983, 2/11 13:10:00, -1,1,3,1,1,0,4,4,5,5,5,5,6,6,6,-1,
5984, 2/11 13:20:00, 1,1,3,1,1,0,3,4,5,5,5,0,6,6,6,-1,
5985, 2/11 13:30:00, 1,1,6,1,1,0,4,4,6,5,5,0,5,6,6,6,
5986, 2/11 13:40:00, 1,1,5,1,5,5,4,4,4,5,5,5,5,6,6,5,
5987, 2/11 13:50:00, 1,0,3,1,4,3,4,4,6,0,5,5,5,6,6,1,
5988, 2/11 14:0:00, 2,1,3,2,2,0,2,0,4,2,4,2,2,6,6,2,
5989, 2/11 14:10:00, 2,1,5,2,2,0,2,0,4,2,4,2,2,6,6,2,
5990, 2/11 14:20:00, 2,1,4,2,2,0,2,0,0,2,3,2,2,6,6,2,
5991, 2/11 14:30:00, 1,1,6,1,1,4,4,4,5,5,6,5,5,6,3,6,
5992, 2/11 14:40:00, 1,1,6,1,1,4,4,6,5,5,6,5,5,6,5,6,
5993, 2/11 14:50:00, 1,1,5,1,1,4,4,3,5,5,0,5,5,6,5,6,
5994, 2/11 15:0:00, 1,1,6,1,1,4,4,0,5,5,5,4,5,3,6,6,
5995, 2/11 15:10:00, 1,1,0,1,1,4,4,0,5,5,5,6,5,6,6,3,
5996, 2/11 15:20:00, 1,1,1,1,1,4,4,4,5,5,5,4,5,1,6,6,
5997, 2/11 15:30:00, 1,1,0,1,1,0,4,4,5,5,5,5,5,6,3,6,
5998, 2/11 15:40:00, 1,1,1,1,1,0,5,4,0,5,5,5,5,6,6,6,
5999, 2/11 15:50:00, 3,0,1,1,1,4,5,4,0,5,0,4,5,0,6,6,
6000, 2/11 16:0:00, 1,0,1,1,4,4,4,4,0,5,5,4,5,6,3,6,
6001, 2/11 16:10:00, 1,0,1,1,3,4,0,4,4,5,0,1,5,6,6,6,
6002, 2/11 16:20:00, 1,0,0,1,3,4,4,0,3,5,5,5,5,6,6,6,
6003, 2/11 16:30:00, 1,2,0,1,2,4,4,2,1,0,0,-1,0,0,2,6,
6004, 2/11 16:40:00, 1,2,1,4,2,4,4,2,4,0,4,-1,-1,6,2,6,
6005, 2/11 16:50:00, 0,2,1,0,2,4,4,2,4,5,4,-1,-1,6,2,6,
6006, 2/11 17:0:00, 0,2,1,0,2,4,4,2,3,5,6,-1,-1,6,2,6,
6007, 2/11 17:10:00, 0,2,1,0,2,4,4,2,0,4,3,-1,-1,1,2,3,
6008, 2/11 17:20:00, 1,2,1,1,2,4,4,2,0,3,5,-1,-1,-1,2,6,
6009, 2/11 17:30:00, 1,1,1,1,-1,0,-1,-1,0,4,-1,-1,-1,-1,-1,3,
6010, 2/11 17:40:00, -1,-1,-1,-1,-1,0,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,
6011, 2/11 17:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,
6012, 2/11 18:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6013, 2/11 18:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6014, 2/11 18:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6015, 2/11 18:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6016, 2/11 18:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6017, 2/11 18:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6018, 2/11 19:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6019, 2/11 19:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6020, 2/11 19:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6021, 2/11 19:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6022, 2/11 19:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6023, 2/11 19:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6024, 2/11 20:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6025, 2/11 20:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6026, 2/11 20:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6027, 2/11 20:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6028, 2/11 20:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6029, 2/11 20:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6030, 2/11 21:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6031, 2/11 21:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6032, 2/11 21:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6033, 2/11 21:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6034, 2/11 21:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6035, 2/11 21:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6036, 2/11 22:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6037, 2/11 22:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6038, 2/11 22:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6039, 2/11 22:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6040, 2/11 22:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6041, 2/11 22:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6042, 2/11 23:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6043, 2/11 23:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6044, 2/11 23:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6045, 2/11 23:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6046, 2/11 23:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6047, 2/11 23:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6048, 2/12 0:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6049, 2/12 0:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6050, 2/12 0:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6051, 2/12 0:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6052, 2/12 0:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6053, 2/12 0:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6054, 2/12 1:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6055, 2/12 1:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6056, 2/12 1:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6057, 2/12 1:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6058, 2/12 1:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6059, 2/12 1:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6060, 2/12 2:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6061, 2/12 2:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6062, 2/12 2:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6063, 2/12 2:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6064, 2/12 2:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6065, 2/12 2:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6066, 2/12 3:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6067, 2/12 3:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6068, 2/12 3:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6069, 2/12 3:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6070, 2/12 3:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6071, 2/12 3:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6072, 2/12 4:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6073, 2/12 4:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6074, 2/12 4:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6075, 2/12 4:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6076, 2/12 4:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6077, 2/12 4:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6078, 2/12 5:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6079, 2/12 5:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6080, 2/12 5:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6081, 2/12 5:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6082, 2/12 5:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6083, 2/12 5:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6084, 2/12 6:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6085, 2/12 6:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6086, 2/12 6:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6087, 2/12 6:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6088, 2/12 6:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6089, 2/12 6:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6090, 2/12 7:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6091, 2/12 7:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6092, 2/12 7:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6093, 2/12 7:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6094, 2/12 7:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6095, 2/12 7:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
6096, 2/12 8:0:00, -1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,
6097, 2/12 8:10:00, -1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,
6098, 2/12 8:20:00, -1,-1,1,1,1,-1,-1,4,5,5,-1,-1,-1,-1,-1,-1,
