Computation Time (s),Average Daily Temperature Variation (°C),Average Daily Energy Consumption (kWh),Average Daily Reward
221.37940955162048,0.9611282613542345,334163.3939743042,[-2.3195417]
217.51758193969727,1.3998038238949246,335010.14137268066,[-3.1675045]
218.85343670845032,1.1914025810029771,350068.9888000488,[-2.7883546]
216.5792853832245,1.0609030458662245,328657.0291519165,[-2.5974717]
219.90418887138367,1.112814810540941,320438.24577331543,[-2.578512]
218.90538454055786,0.9191924863391452,335495.4023361206,[-2.264152]
218.4396195411682,1.1890836954116821,348870.9993362427,[-2.7157032]
218.64838433265686,1.243912484910753,334320.11699676514,[-2.8550138]
223.84390497207642,1.2339831325742934,338342.37003326416,[-2.8045561]
217.82345056533813,1.077599392996894,338036.25297546387,[-2.5628002]
216.37556290626526,1.1787626345952351,348966.2265777588,[-2.659168]
217.77110290527344,1.0869566864437528,320443.9001083374,[-2.5487068]
219.5316984653473,1.2216043737199571,335515.1000022888,[-2.7797604]
216.3549952507019,1.1899740828408136,344098.0100631714,[-2.795619]
222.65592980384827,0.8495366175969442,335650.0072479248,[-2.1355567]
214.8081669807434,1.21296136909061,322055.85765838623,[-2.7784586]
214.6308982372284,1.2351047197977703,321522.6483345032,[-2.873977]
229.51212763786316,1.083878133032057,342855.2360534668,[-2.552075]
229.22310090065002,0.9591948986053467,341297.4624633789,[-2.2782695]
215.07806515693665,1.1109669208526611,318846.0397720337,[-2.6502721]
217.99928903579712,1.2046238978703816,335714.6511077881,[-2.7558863]
219.05976009368896,1.2841812637117174,322489.28451538086,[-2.9444125]
215.47777915000916,1.2542544073528714,319483.15620422363,[-2.8708239]
224.35554242134094,0.9404927359686958,327920.9260940552,[-2.3399982]
218.4256715774536,1.2591939965883892,332860.9085083008,[-3.0047731]
217.84299778938293,1.063851687643263,332836.5087509155,[-2.455237]
221.0639569759369,1.1119373109605577,351384.9105834961,[-2.6561747]
221.7716464996338,1.0930438836415608,340477.5676727295,[-2.558705]
221.0702407360077,1.060480687353346,324902.82917022705,[-2.4943244]
280.40346693992615,1.058100422223409,334745.4996109009,[-2.511389]
318.45969438552856,1.0172847774293687,339473.53315353394,[-2.4179962]
286.16787934303284,1.342329700787862,333297.84393310547,[-3.0781457]
327.5064594745636,1.5178547700246174,337322.4244117737,[-3.5116413]
310.25948691368103,1.4716010093688965,336026.5769958496,[-3.3086197]
268.79862880706787,1.0321473280588787,329979.8536300659,[-2.4126232]
